word,pos,inverted_frequency_score
feedstocks,NOUN,0.863
footswitch,VERB,0.863
finanzen,NOUN,0.863
geneon,NOUN,0.863
rippled,VERB,0.863
sturtevant,NOUN,0.863
cystine,NOUN,0.863
hydrazine,NOUN,0.863
tresses,NOUN,0.863
icbc,NOUN,0.863
eangler,NOUN,0.863
homecam,NOUN,0.863
collides,VERB,0.863
gameology,NOUN,0.863
agitating,VERB,0.863
escapist,NOUN,0.863
gunshots,NOUN,0.863
breathtakingly,ADV,0.863
electorates,NOUN,0.863
oborn,VERB,0.863
frankness,NOUN,0.863
cqu,NOUN,0.863
castilian,ADJ,0.863
cheeked,VERB,0.863
sudoc,VERB,0.863
bunsen,VERB,0.863
travails,NOUN,0.863
tatty,ADJ,0.863
shapeshifter,NOUN,0.863
parasoft,NOUN,0.863
eevl,VERB,0.863
bere,VERB,0.863
tarboro,VERB,0.863
websend,VERB,0.863
rotlichtviertel,NOUN,0.863
islamicfinder,NOUN,0.863
recomendaciones,NOUN,0.863
kahl,NOUN,0.863
botton,NOUN,0.863
homoeopathic,ADJ,0.863
granddaughters,NOUN,0.863
ptarmigan,VERB,0.863
outlived,VERB,0.863
deters,VERB,0.863
eakin,VERB,0.863
curfews,NOUN,0.863
subprocess,NOUN,0.863
penicillins,NOUN,0.863
repulse,VERB,0.863
chakotay,VERB,0.863
ilu,VERB,0.863
tamale,NOUN,0.863
bearbeiten,VERB,0.863
csce,NOUN,0.863
divot,NOUN,0.863
ultrasounds,NOUN,0.863
ravenwood,NOUN,0.863
basaltic,VERB,0.863
rofecoxib,VERB,0.863
gigabeat,VERB,0.863
counterspy,NOUN,0.863
libgnomecanvas,NOUN,0.863
xon,NOUN,0.863
hublot,NOUN,0.863
spaceport,NOUN,0.864
adda,NOUN,0.864
sensorimotor,NOUN,0.864
dogfight,NOUN,0.864
hinter,VERB,0.864
kure,VERB,0.864
sekai,NOUN,0.864
governorate,NOUN,0.864
tines,NOUN,0.864
politecnico,VERB,0.864
tasers,NOUN,0.864
dirnen,VERB,0.864
vectorworks,NOUN,0.864
gazer,NOUN,0.864
uiaa,ADJ,0.864
versandkosten,VERB,0.864
middling,ADJ,0.864
metamorphoses,NOUN,0.864
minibuffer,NOUN,0.864
qrt,NOUN,0.864
inactivate,VERB,0.864
carli,NOUN,0.864
urals,NOUN,0.864
petfooddirect,VERB,0.864
gosub,VERB,0.864
challah,NOUN,0.864
kilsyth,NOUN,0.864
diacritics,NOUN,0.864
antihero,NOUN,0.864
freewill,NOUN,0.864
deum,NOUN,0.864
erhard,NOUN,0.864
techsoup,NOUN,0.864
minstrels,NOUN,0.864
toan,ADJ,0.864
foxfire,NOUN,0.864
schwule,VERB,0.864
zfx,VERB,0.864
pattr,VERB,0.864
hasp,NOUN,0.864
personae,NOUN,0.864
administrate,VERB,0.864
wain,VERB,0.864
proximately,ADV,0.864
fourthly,ADV,0.864
messermeister,VERB,0.864
preceeded,VERB,0.864
mutator,NOUN,0.864
actionperformed,VERB,0.864
icdl,VERB,0.864
spirometry,NOUN,0.864
skullcap,NOUN,0.864
mattapoisett,NOUN,0.864
englander,NOUN,0.864
gascoyne,NOUN,0.864
listenable,ADJ,0.864
qualia,NOUN,0.864
rottie,NOUN,0.864
knighted,VERB,0.864
pfr,VERB,0.864
zapping,VERB,0.864
malcontent,NOUN,0.864
brosseau,NOUN,0.864
torchlight,NOUN,0.865
dfr,VERB,0.865
embarrassingly,ADV,0.865
tdsa,NOUN,0.865
formals,NOUN,0.865
gratissolarium,NOUN,0.865
glassworks,NOUN,0.865
emanated,VERB,0.865
southerner,NOUN,0.865
rivotril,NOUN,0.865
ruapehu,NOUN,0.865
fundus,NOUN,0.865
bloodiest,ADJ,0.865
findmynearest,VERB,0.865
sexmovies,NOUN,0.865
glossed,VERB,0.865
persevered,VERB,0.865
homilies,NOUN,0.865
serviceman,NOUN,0.865
moonbeam,NOUN,0.865
pixelated,ADJ,0.865
unelected,ADJ,0.865
baguettes,NOUN,0.865
allysin,VERB,0.865
hounded,VERB,0.865
orifices,NOUN,0.865
exclaiming,VERB,0.865
agregar,VERB,0.865
cluttering,VERB,0.865
northeasterly,ADV,0.865
cegui,NOUN,0.865
butted,VERB,0.865
sandbakkels,NOUN,0.865
sandrine,NOUN,0.865
livecamchat,NOUN,0.865
chalks,NOUN,0.865
pronos,NOUN,0.865
longings,NOUN,0.865
botnet,NOUN,0.865
gratuis,ADV,0.865
elinks,NOUN,0.865
galilean,ADJ,0.865
ayant,VERB,0.865
voyure,NOUN,0.865
sideband,NOUN,0.865
gadling,VERB,0.865
chics,NOUN,0.865
thresher,NOUN,0.865
binned,VERB,0.865
kaaza,NOUN,0.865
ruh,NOUN,0.865
alleyway,NOUN,0.865
supv,NOUN,0.865
overcharge,VERB,0.865
linenum,VERB,0.865
boondocking,VERB,0.865
helmsman,NOUN,0.865
liveaboard,NOUN,0.865
synced,VERB,0.865
institutionalize,VERB,0.865
meditated,VERB,0.865
robustly,ADV,0.865
smartypants,NOUN,0.865
mybb,NOUN,0.865
pneumocystis,NOUN,0.866
lio,NOUN,0.866
xox,INTJ,0.866
chordal,ADJ,0.866
gradu,VERB,0.866
lins,NOUN,0.866
entuitive,NOUN,0.866
shuddering,VERB,0.866
chert,NOUN,0.866
vmps,NOUN,0.866
shucks,INTJ,0.866
nasi,NOUN,0.866
homesteads,NOUN,0.866
aeb,VERB,0.866
abrogation,NOUN,0.866
wtl,NOUN,0.866
coxx,ADJ,0.866
adduct,NOUN,0.866
spatiotemporal,ADJ,0.866
multiprocessing,VERB,0.866
jutting,VERB,0.866
noordwijk,NOUN,0.866
facialsamatuer,NOUN,0.866
recoding,VERB,0.866
ccache,NOUN,0.866
trajes,NOUN,0.866
deliverer,NOUN,0.866
arcus,NOUN,0.866
pluribus,NOUN,0.866
yttrium,NOUN,0.866
panax,VERB,0.866
relenza,ADJ,0.866
livesexchat,PRON,0.866
weddingbeller,NOUN,0.866
peopl,NOUN,0.866
allopathic,ADJ,0.866
ukrpromr,ADJ,0.866
hedgerow,NOUN,0.866
dtrace,NOUN,0.866
yourdirtymind,NOUN,0.866
subprograms,NOUN,0.866
militiamen,NOUN,0.866
embalming,VERB,0.866
mbone,NOUN,0.866
histochemical,VERB,0.866
giftcards,NOUN,0.866
extradite,VERB,0.866
softbound,NOUN,0.866
vehemence,NOUN,0.866
teema,NOUN,0.866
immanent,ADJ,0.866
neuheiten,ADV,0.866
befell,VERB,0.866
enregistrement,NOUN,0.866
elektronische,VERB,0.866
designcon,VERB,0.866
unfunny,ADJ,0.866
klar,ADJ,0.866
strathfield,NOUN,0.866
dipolar,ADJ,0.866
bosonic,ADJ,0.866
marketshare,NOUN,0.866
fishguard,NOUN,0.866
woodworks,NOUN,0.867
rous,ADJ,0.867
spinlock,NOUN,0.867
sneered,VERB,0.867
prepended,VERB,0.867
covens,NOUN,0.867
chattels,NOUN,0.867
vacuole,VERB,0.867
tymoshenko,NOUN,0.867
dreadlocks,NOUN,0.867
realcities,VERB,0.867
biocompatible,ADJ,0.867
hotles,NOUN,0.867
electrovoice,NOUN,0.867
sulfoxide,NOUN,0.867
statusbar,NOUN,0.867
brambles,NOUN,0.867
imperiled,VERB,0.867
ggu,NOUN,0.867
homa,NOUN,0.867
gambles,VERB,0.867
powercenter,NOUN,0.867
disembark,VERB,0.867
tradestation,NOUN,0.867
threadid,VERB,0.867
giftset,VERB,0.867
ecclesiology,NOUN,0.867
aiche,VERB,0.867
inserisci,NOUN,0.867
secede,VERB,0.867
carseat,NOUN,0.867
accessdance,NOUN,0.867
studentinnen,VERB,0.867
lyla,VERB,0.867
gravenhurst,NOUN,0.867
ampli,NOUN,0.867
quickutz,ADJ,0.867
potentiality,NOUN,0.867
unmixed,ADJ,0.867
stic,NOUN,0.867
husayn,NOUN,0.867
resettled,VERB,0.867
buzzy,ADJ,0.867
grieves,VERB,0.867
ctime,NOUN,0.867
oncogenic,ADJ,0.867
doggies,NOUN,0.867
dahlias,NOUN,0.867
bafo,ADJ,0.867
irreversibly,ADV,0.867
prises,NOUN,0.867
freedownload,NOUN,0.867
pgf,NOUN,0.867
webopedia,NOUN,0.867
recuperate,VERB,0.867
striated,ADJ,0.867
tradoc,NOUN,0.867
tumbles,VERB,0.867
sogenannten,VERB,0.867
mtetra,ADJ,0.867
grungy,ADJ,0.867
mailinglists,NOUN,0.867
bronzing,VERB,0.867
silvertide,NOUN,0.867
mangling,VERB,0.868
elucidating,VERB,0.868
unlockable,ADJ,0.868
onbase,VERB,0.868
skateboarder,NOUN,0.868
icaza,VERB,0.868
snuggling,VERB,0.868
shands,NOUN,0.868
frogman,NOUN,0.868
woodgrain,NOUN,0.868
angelfish,NOUN,0.868
threeway,NOUN,0.868
extragalactic,ADJ,0.868
greatful,ADJ,0.868
filtrate,NOUN,0.868
rml,NOUN,0.868
flyaway,VERB,0.868
debarred,VERB,0.868
guptill,NOUN,0.868
pdh,NOUN,0.868
dandelions,NOUN,0.868
gristmill,NOUN,0.868
robitussin,VERB,0.868
gipson,NOUN,0.868
peptidyl,NOUN,0.868
repositioned,VERB,0.868
goaltenders,NOUN,0.868
exciton,NOUN,0.868
wayfinding,NOUN,0.868
maler,NOUN,0.868
pocock,NOUN,0.868
subkey,VERB,0.868
shankey,ADV,0.868
picutres,NOUN,0.868
defnyddio,NOUN,0.868
cdroms,NOUN,0.868
participa,VERB,0.868
lammers,NOUN,0.868
apologia,NOUN,0.868
discwasher,NOUN,0.868
provincially,ADV,0.868
nationalization,NOUN,0.868
pseudorandom,ADJ,0.868
aimhigher,VERB,0.868
rocketed,VERB,0.868
yoshino,NOUN,0.868
laur,VERB,0.868
coaxing,VERB,0.868
protectorates,NOUN,0.868
punditry,NOUN,0.868
marshy,ADJ,0.868
intera,NOUN,0.868
terres,NOUN,0.868
navigates,VERB,0.868
artagnan,NOUN,0.868
seka,VERB,0.868
perspect,VERB,0.868
devicenet,NOUN,0.868
preying,VERB,0.868
erotiek,VERB,0.868
silvstedt,NOUN,0.868
frizz,VERB,0.868
straightaway,ADV,0.868
grasps,VERB,0.869
guider,NOUN,0.869
husler,NOUN,0.869
cryostat,ADJ,0.869
zinnia,NOUN,0.869
spatulas,NOUN,0.869
primark,NOUN,0.869
donload,NOUN,0.869
amgylchedd,NOUN,0.869
finlux,PRON,0.869
pframe,VERB,0.869
gemcitabine,NOUN,0.869
twikiinstallationguide,VERB,0.869
subsisting,VERB,0.869
melcher,NOUN,0.869
freunde,NOUN,0.869
strived,VERB,0.869
zaterdag,VERB,0.869
metamorphism,NOUN,0.869
dialectics,NOUN,0.869
secondaries,NOUN,0.869
leichhardt,NOUN,0.869
bladders,NOUN,0.869
overexpressed,VERB,0.869
callee,VERB,0.869
whith,ADP,0.869
stap,VERB,0.869
oxidizers,NOUN,0.869
pipit,NOUN,0.869
eider,NOUN,0.869
pryde,NOUN,0.869
avions,NOUN,0.869
thumbnailed,ADJ,0.869
railroader,NOUN,0.869
sometopic,NOUN,0.869
buddyicons,NOUN,0.869
elastase,NOUN,0.869
olefins,NOUN,0.869
aonb,VERB,0.869
textos,VERB,0.869
shuttered,ADJ,0.869
hausbesuch,NOUN,0.869
alchemists,NOUN,0.869
sscs,NOUN,0.869
novas,NOUN,0.869
cyclosporin,NOUN,0.869
hmd,NOUN,0.869
gamespace,NOUN,0.869
livechats,NOUN,0.869
rotlicht,NOUN,0.869
ticketson,NOUN,0.869
openejb,NOUN,0.869
morose,ADJ,0.869
fects,NOUN,0.869
wooo,VERB,0.869
poore,ADJ,0.869
beetroot,NOUN,0.869
foundlocally,ADV,0.869
bestsolar,ADJ,0.869
blinkies,NOUN,0.869
sentation,NOUN,0.869
regretfully,ADV,0.869
stretford,NOUN,0.869
straylight,NOUN,0.869
sandblasted,VERB,0.87
pkb,NOUN,0.87
interlocks,NOUN,0.87
radiolabeled,VERB,0.87
overhangs,NOUN,0.87
brereton,NOUN,0.87
chickpeas,NOUN,0.87
abbeys,NOUN,0.87
microdata,NOUN,0.87
freethought,NOUN,0.87
agitate,VERB,0.87
ponent,VERB,0.87
espen,VERB,0.87
winooski,NOUN,0.87
abdication,NOUN,0.87
misaligned,ADJ,0.87
muzic,NOUN,0.87
lcdproc,NOUN,0.87
agrochemicals,NOUN,0.87
nssdc,VERB,0.87
applewood,NOUN,0.87
discontents,NOUN,0.87
airpower,NOUN,0.87
biografie,VERB,0.87
carefull,ADJ,0.87
swainson,NOUN,0.87
southbury,NOUN,0.87
monokini,VERB,0.87
surfnet,NOUN,0.87
galv,NOUN,0.87
montepulciano,NOUN,0.87
underestimation,NOUN,0.87
botanists,NOUN,0.87
faramir,NOUN,0.87
bohemians,NOUN,0.87
locs,NOUN,0.87
uplo,NOUN,0.87
lardner,NOUN,0.87
aligner,NOUN,0.87
livesexcams,VERB,0.87
flaked,VERB,0.87
eutelsat,VERB,0.87
blir,NOUN,0.87
rattler,NOUN,0.87
availabe,ADV,0.87
moviestars,NOUN,0.87
ballade,VERB,0.87
rectly,ADV,0.87
hybridisation,NOUN,0.87
multiresolution,NOUN,0.87
sheave,VERB,0.87
movx,NOUN,0.87
foreheads,NOUN,0.87
eurekalert,NOUN,0.87
replacer,NOUN,0.87
narrating,VERB,0.87
gerontological,ADJ,0.87
maxmem,NOUN,0.87
gering,VERB,0.87
holbrooke,NOUN,0.87
hdparm,VERB,0.87
shelli,VERB,0.87
conceptualizing,VERB,0.87
scandisk,VERB,0.871
rerouting,VERB,0.871
bananeweizen,NOUN,0.871
venuto,VERB,0.871
pedant,NOUN,0.871
stubbornness,NOUN,0.871
grouch,NOUN,0.871
extensor,NOUN,0.871
ccsa,NOUN,0.871
nasw,NOUN,0.871
lacerations,NOUN,0.871
eyesore,ADJ,0.871
slammin,VERB,0.871
kemer,ADJ,0.871
havanese,ADJ,0.871
pennsylvanians,NOUN,0.871
hawt,ADJ,0.871
cellos,NOUN,0.871
cesspool,NOUN,0.871
rewritecond,VERB,0.871
lifo,NOUN,0.871
stirrers,NOUN,0.871
dyeable,ADJ,0.871
userpreferences,NOUN,0.871
banality,NOUN,0.871
cyberage,VERB,0.871
questing,VERB,0.871
holroyd,ADP,0.871
pinecone,NOUN,0.871
piggies,NOUN,0.871
erodes,VERB,0.871
nationalized,VERB,0.871
streetlight,NOUN,0.871
distantly,ADV,0.871
samarra,VERB,0.871
xspec,NOUN,0.871
nilly,ADV,0.871
techtv,VERB,0.871
kucera,NOUN,0.871
financement,NOUN,0.871
virtuelle,NOUN,0.871
groening,VERB,0.871
filedescriptor,VERB,0.871
modelli,VERB,0.871
bookemail,NOUN,0.871
planetccrma,NOUN,0.871
queasy,ADJ,0.871
averting,VERB,0.871
tapeworm,NOUN,0.871
shallot,NOUN,0.871
mapc,NOUN,0.871
frisbees,NOUN,0.871
compnd,NOUN,0.871
orks,NOUN,0.871
paralleling,VERB,0.871
regionalization,NOUN,0.871
kvirc,ADV,0.871
madi,VERB,0.871
centromere,NOUN,0.871
wooed,VERB,0.871
vorschau,NOUN,0.871
grolier,NOUN,0.871
chemotactic,ADJ,0.871
sarcomas,NOUN,0.871
encl,VERB,0.872
dfee,NOUN,0.872
chalky,ADJ,0.872
teamster,NOUN,0.872
combatting,VERB,0.872
zdv,NOUN,0.872
symb,NOUN,0.872
privathure,NOUN,0.872
beached,VERB,0.872
campden,VERB,0.872
fringing,VERB,0.872
igrp,NOUN,0.872
multinomial,ADJ,0.872
ringspun,ADJ,0.872
pansat,VERB,0.872
neas,NOUN,0.872
randa,NOUN,0.872
gence,NOUN,0.872
lustmodelle,VERB,0.872
informasjon,NOUN,0.872
laff,VERB,0.872
arps,NOUN,0.872
glans,VERB,0.872
ageism,NOUN,0.872
interlocal,NOUN,0.872
sult,NOUN,0.872
outdoorgear,VERB,0.872
zlwk,VERB,0.872
ommunity,NOUN,0.872
bendable,ADJ,0.872
resonating,VERB,0.872
regrouping,VERB,0.872
segregating,VERB,0.872
flexure,NOUN,0.872
solutes,NOUN,0.872
apprentissage,NOUN,0.872
sexcaht,VERB,0.872
sacrilege,NOUN,0.872
dgmarket,NOUN,0.872
tinue,NOUN,0.872
rwth,NOUN,0.872
gabler,NOUN,0.872
paperbound,NOUN,0.872
pressthink,NOUN,0.872
zoobooks,NOUN,0.872
mundell,ADJ,0.872
demagogue,NOUN,0.872
holdin,VERB,0.872
fdb,NOUN,0.872
pulps,NOUN,0.872
taliaferro,NOUN,0.872
demean,VERB,0.872
quakecon,VERB,0.872
obelix,VERB,0.872
notetaker,NOUN,0.872
nishimoto,NOUN,0.872
nvu,NOUN,0.872
whitewood,NOUN,0.872
forebears,NOUN,0.872
stipulating,VERB,0.872
scintigraphy,NOUN,0.872
eforcity,NOUN,0.872
northshire,NOUN,0.872
biter,NOUN,0.872
glyceraldehyde,NOUN,0.873
actel,INTJ,0.873
propping,VERB,0.873
cleartouch,NOUN,0.873
suivantes,NOUN,0.873
ssop,NOUN,0.873
discountsoffers,NOUN,0.873
epcra,NOUN,0.873
bartering,NOUN,0.873
propanol,NOUN,0.873
uninstallers,NOUN,0.873
backline,NOUN,0.873
storable,ADJ,0.873
wolsey,NOUN,0.873
expanders,NOUN,0.873
shrinkwrap,VERB,0.873
greenlandic,ADJ,0.873
aht,VERB,0.873
alphaworks,NOUN,0.873
provolone,NOUN,0.873
aight,INTJ,0.873
straighter,ADJ,0.873
iped,VERB,0.873
weirdly,ADV,0.873
jxj,NOUN,0.873
stressor,NOUN,0.873
wasc,VERB,0.873
rapporteurs,NOUN,0.873
mediatype,NOUN,0.873
vorige,VERB,0.873
arounds,NOUN,0.873
underminer,ADJ,0.873
overstocks,NOUN,0.873
winbind,VERB,0.873
cryogenics,NOUN,0.873
broods,VERB,0.873
likert,NOUN,0.873
adipocytes,NOUN,0.873
guarenteed,VERB,0.873
maxthon,NOUN,0.873
skintight,ADJ,0.873
freudenhaus,NOUN,0.873
cyclamen,NOUN,0.873
anberlin,VERB,0.873
stilettos,VERB,0.873
rejoices,VERB,0.873
spotlighted,VERB,0.873
hematological,ADJ,0.873
summery,NOUN,0.873
stoppard,NOUN,0.873
panniers,NOUN,0.873
midterms,NOUN,0.873
convertors,NOUN,0.873
smallint,VERB,0.873
fanzone,NOUN,0.873
infoserve,VERB,0.873
hoteis,NOUN,0.873
limber,VERB,0.873
carapace,NOUN,0.873
ventilate,VERB,0.873
cpv,NOUN,0.873
mahomet,VERB,0.873
bardic,ADJ,0.873
doulas,NOUN,0.874
eardrum,ADV,0.874
resells,VERB,0.874
firebaugh,VERB,0.874
telegraphy,NOUN,0.874
herpetology,NOUN,0.874
refocusing,VERB,0.874
sonique,NOUN,0.874
misoprostol,INTJ,0.874
nals,NOUN,0.874
athe,PRON,0.874
longwave,ADJ,0.874
lehre,VERB,0.874
northwesterly,ADV,0.874
bedazzled,VERB,0.874
raiffeisen,ADJ,0.874
psychophysiology,NOUN,0.874
illy,ADV,0.874
elastics,NOUN,0.874
ranunculus,NOUN,0.874
necrotizing,VERB,0.874
doeth,VERB,0.874
monasticism,NOUN,0.874
vandyke,VERB,0.874
sfist,VERB,0.874
ultrafine,ADJ,0.874
outros,NOUN,0.874
coffeeshop,NOUN,0.874
strangler,NOUN,0.874
respirable,ADJ,0.874
legalistic,ADJ,0.874
oseltamivir,ADV,0.874
vcalendar,NOUN,0.874
webobill,NOUN,0.874
supergroup,NOUN,0.874
musicality,NOUN,0.874
gamefly,VERB,0.874
chameleons,NOUN,0.874
windchime,NOUN,0.874
stabenow,ADV,0.874
waistcoats,NOUN,0.874
practioners,NOUN,0.874
noatun,VERB,0.874
transitivity,NOUN,0.874
wikiprefstopic,NOUN,0.874
pfile,VERB,0.874
scriptable,ADJ,0.874
emden,NOUN,0.874
bles,VERB,0.874
montages,NOUN,0.874
suppor,VERB,0.874
conrail,NOUN,0.874
hindiii,NOUN,0.874
patisserie,NOUN,0.874
valleyview,VERB,0.874
chalked,VERB,0.874
postharvest,VERB,0.874
mightiest,ADJ,0.874
boths,NOUN,0.874
marvelously,ADV,0.874
vcci,VERB,0.874
apse,ADJ,0.874
bozell,NOUN,0.874
strangulation,NOUN,0.875
bailiffs,NOUN,0.875
rinses,VERB,0.875
stubblefield,NOUN,0.875
singling,VERB,0.875
cadillacs,NOUN,0.875
googgle,NOUN,0.875
infirmities,NOUN,0.875
basalts,NOUN,0.875
baddies,NOUN,0.875
denigrate,VERB,0.875
proteoglycan,NOUN,0.875
podgorica,VERB,0.875
ballymoney,NOUN,0.875
mouthfeel,NOUN,0.875
leverett,NOUN,0.875
decora,NOUN,0.875
slugfest,NOUN,0.875
gaydar,NOUN,0.875
gamehouse,NOUN,0.875
alef,NOUN,0.875
jointing,NOUN,0.875
diphenyl,VERB,0.875
clevis,NOUN,0.875
freelivesexcam,NOUN,0.875
prineville,NOUN,0.875
homebuying,VERB,0.875
hotelbesuche,VERB,0.875
wtae,NOUN,0.875
brownstoner,VERB,0.875
bellcore,VERB,0.875
americanus,VERB,0.875
argomento,ADJ,0.875
jolted,VERB,0.875
druckversion,NOUN,0.875
founda,NOUN,0.875
inserate,NOUN,0.875
hotwheels,NOUN,0.875
biotec,VERB,0.875
viduals,NOUN,0.875
spinoffs,NOUN,0.875
grannie,NOUN,0.875
costanzo,VERB,0.875
sackler,NOUN,0.875
freckled,ADJ,0.875
taglibs,NOUN,0.875
apxs,ADJ,0.875
recordlabel,NOUN,0.875
cannabinoid,NOUN,0.875
weu,NOUN,0.875
lary,NOUN,0.875
misdiagnosed,VERB,0.875
cybercafes,NOUN,0.875
ssis,VERB,0.875
hartson,NOUN,0.875
plenipotentiary,ADJ,0.875
maglev,NOUN,0.875
anucci,VERB,0.875
philistine,ADJ,0.875
gambled,VERB,0.875
tenner,VERB,0.875
rohc,NOUN,0.875
indinavir,NOUN,0.875
discman,NOUN,0.875
darter,NOUN,0.876
hotscripts,NOUN,0.876
dataobject,NOUN,0.876
warps,VERB,0.876
cvsup,VERB,0.876
kdeartwork,NOUN,0.876
marooned,VERB,0.876
hotelsuperportal,VERB,0.876
inverts,VERB,0.876
idus,NOUN,0.876
unimaginative,ADJ,0.876
cods,NOUN,0.876
teste,VERB,0.876
swashbuckling,VERB,0.876
vias,NOUN,0.876
darrian,ADJ,0.876
olymp,NOUN,0.876
crsp,NOUN,0.876
gratify,VERB,0.876
flamethrower,NOUN,0.876
verison,NOUN,0.876
keydata,NOUN,0.876
hydraulically,ADV,0.876
jossip,NOUN,0.876
conjunct,ADJ,0.876
ianywhere,VERB,0.876
deskwriter,NOUN,0.876
alkanes,NOUN,0.876
fnmoc,NOUN,0.876
proofreaders,NOUN,0.876
meuse,NOUN,0.876
huwelijk,NOUN,0.876
jahia,NOUN,0.876
certainties,NOUN,0.876
rcon,VERB,0.876
overprint,VERB,0.876
fittingly,ADV,0.876
biotite,NOUN,0.876
trinitarian,ADJ,0.876
khc,VERB,0.876
vaga,NOUN,0.876
exercisers,NOUN,0.876
synanthsh,VERB,0.876
acommodation,NOUN,0.876
rans,NOUN,0.876
differnt,ADJ,0.876
indictable,ADJ,0.876
wonks,NOUN,0.876
starlings,NOUN,0.876
worldscope,NOUN,0.876
carding,VERB,0.876
faf,NOUN,0.876
coffeehouses,NOUN,0.876
showerheads,NOUN,0.876
halsoft,VERB,0.876
enqueue,VERB,0.876
abduct,VERB,0.876
exocytosis,NOUN,0.876
annalen,VERB,0.876
shortsighted,ADJ,0.876
operant,NOUN,0.876
heneage,NOUN,0.876
wate,VERB,0.876
gelatine,NOUN,0.877
fairley,ADJ,0.877
srk,NOUN,0.877
undid,VERB,0.877
infringer,NOUN,0.877
hubba,NOUN,0.877
goshawk,NOUN,0.877
indemnities,NOUN,0.877
dhlwse,VERB,0.877
possums,NOUN,0.877
bekijk,VERB,0.877
parenchyma,NOUN,0.877
electioneering,NOUN,0.877
saddlebag,NOUN,0.877
landuse,NOUN,0.877
wedgie,NOUN,0.877
optarg,NOUN,0.877
clist,NOUN,0.877
purrs,VERB,0.877
souk,NOUN,0.877
hax,NOUN,0.877
muting,VERB,0.877
ressource,NOUN,0.877
milstein,NOUN,0.877
betel,NOUN,0.877
moisten,VERB,0.877
bricklayer,NOUN,0.877
loggerheads,NOUN,0.877
forints,NOUN,0.877
moorhen,NOUN,0.877
centralizing,VERB,0.877
dildoing,VERB,0.877
lappeenranta,NOUN,0.877
thrombus,ADV,0.877
demoralized,VERB,0.877
nutraceutical,NOUN,0.877
dalnet,VERB,0.877
violas,NOUN,0.877
transactivation,NOUN,0.877
peopled,VERB,0.877
omm,NOUN,0.877
extraview,VERB,0.877
maracas,NOUN,0.877
shadowbane,VERB,0.877
suffi,NOUN,0.877
mobloguk,NOUN,0.877
wonky,ADJ,0.877
marketcenter,NOUN,0.877
ferber,NOUN,0.877
libgda,VERB,0.877
infobox,NOUN,0.877
swooped,VERB,0.877
instantiating,VERB,0.877
dors,NOUN,0.877
heterozygosity,NOUN,0.877
doctored,VERB,0.877
soured,VERB,0.877
realfooty,VERB,0.877
blockades,NOUN,0.877
leathercraft,NOUN,0.877
folkloric,ADJ,0.877
tiss,ADJ,0.877
remicade,NOUN,0.877
hotshots,NOUN,0.877
deterrents,NOUN,0.878
linkworld,NOUN,0.878
skel,NOUN,0.878
giessen,NOUN,0.878
digwyddiadau,NOUN,0.878
sludges,NOUN,0.878
modernists,NOUN,0.878
flanger,VERB,0.878
uwc,ADJ,0.878
kitware,VERB,0.878
quieted,VERB,0.878
chutzpah,NOUN,0.878
aquire,VERB,0.878
lifesavers,NOUN,0.878
unwed,ADJ,0.878
rohypnol,NOUN,0.878
tope,NOUN,0.878
albumen,NOUN,0.878
stemmer,NOUN,0.878
inflator,NOUN,0.878
rzepa,NOUN,0.878
softwaremost,NOUN,0.878
anjuta,ADJ,0.878
canali,VERB,0.878
widowers,NOUN,0.878
syncs,VERB,0.878
tured,VERB,0.878
wpdb,VERB,0.878
angiogenic,ADJ,0.878
bodystocking,VERB,0.878
erotikkontakte,NOUN,0.878
ewok,NOUN,0.878
penthouses,NOUN,0.878
encircle,VERB,0.878
anges,NOUN,0.878
photoreceptors,NOUN,0.878
quar,VERB,0.878
exhort,VERB,0.878
ramrod,NOUN,0.878
sententia,NOUN,0.878
toilettencam,NOUN,0.878
mustards,NOUN,0.878
privatcam,NOUN,0.878
jujitsu,NOUN,0.878
nads,NOUN,0.878
herbed,VERB,0.878
iuma,ADV,0.878
gair,NOUN,0.878
peepers,NOUN,0.878
voyagers,NOUN,0.878
dotlrn,VERB,0.878
weevils,NOUN,0.878
tendrils,NOUN,0.878
neanderthals,NOUN,0.878
loira,VERB,0.878
sncf,VERB,0.878
retouch,VERB,0.878
downloade,VERB,0.878
pean,ADJ,0.878
riprap,NOUN,0.878
ratchets,NOUN,0.878
namo,NOUN,0.878
awrr,NOUN,0.878
globeinvestor,NOUN,0.879
sulfolobus,NOUN,0.879
octek,VERB,0.879
arsed,VERB,0.879
rusher,NOUN,0.879
thal,NOUN,0.879
nullification,NOUN,0.879
phf,NOUN,0.879
grm,NOUN,0.879
chinchillas,NOUN,0.879
bucked,VERB,0.879
lection,NOUN,0.879
lookahead,VERB,0.879
microscale,NOUN,0.879
supportable,ADJ,0.879
ostensible,ADJ,0.879
rivest,ADV,0.879
hmda,VERB,0.879
drinktec,VERB,0.879
exacerbates,VERB,0.879
gelsenkirchen,NOUN,0.879
sublette,VERB,0.879
malarial,ADJ,0.879
reding,VERB,0.879
senates,NOUN,0.879
dioramas,NOUN,0.879
pbxbuildfile,VERB,0.879
kincardineshire,NOUN,0.879
exasperation,NOUN,0.879
evac,NOUN,0.879
ventilatory,ADJ,0.879
stumpy,ADJ,0.879
liveness,NOUN,0.879
otolaryngol,VERB,0.879
sexam,VERB,0.879
jeden,VERB,0.879
